record_id,location,date_time,avg_speed,NO2_level,PM25_level,traffic_volume
370.0,New York,2025-08-09 13:39:19,39,48.54,10.52,6812
3178.0,los angeles,2025-08-13 21:40:34,101,91.01,21.13,8340
3179.0,LOS ANGELES,2025-08-09 05:53:31,118,145.38,143.05,5179
3180.0,Phoenix,2025-08-02 08:59:00,25,47.73,56.12,6822
3181.0,seattle,2025-07-28 23:39:54,92,90.6,144.37,8805
3182.0,Boston,2025-08-18 23:56:50,39,94.84,27.94,2545
3183.0,dallas,2025-07-31 10:31:00,108,66.44,45.02,4873
3184.0,San Francisco,2025-08-06 19:04:12,56,61.42,23.44,8414
3185.0,H0ust0n,2025-08-22 01:38:56,75,66.17,109.26,determine
3186.0,Chicago,2025-08-05 20:45:25,53,52.77,72.44,8007
3187.0,Phoenix,2025-08-11 14:46:07,110,132.75,26.07,1157
3188.0,dallas,2025-08-04 11:46:33,76,191.5,8.38,5732
3189.0,Phoenix,2025-08-23 10:25:35,98,57.89,9.79,4406
3190.0,san francisco,2025-08-17 10:04:21,97kmh,47.13,101.55,five thousand
3191.0,chicago,2025/08/09,28,132.32,108.19,414
3192.0,Phoenix,2025/08/18,15,120.19,82.78,7143
3193.0,Chicago,2025/08/15,37,189.71,126.15,7009
3194.0,boston,2025/07/30,29,48.36,70.46,5237
3195.0,San Francisco ,2025/07/25,58kmh,51.57,39.22,731
3196.0,New York,2025-08-23 20:26:41,20,,127.46,7349
3197.0,Miami,2025-08-01 05:56:55,36,181.54,-120.56,8166
2058.0,Dallas,2025-08-19 20:48:12,83,,40.61,1903
3199.0,boston,2025-07-29 13:07:15,42,,104.8,5580
3200.0,Seattle,2025-07-25 22:00:01,84,,66.6,798
3201.0,Phoenix ,2025-07-29 00:41:32,50,110.83,21.58,lose
3202.0,Miami,2025-08-01 20:09:44,49,105.8,37.59,2552
3203.0,Dallas,2025-08-04 07:17:31,105,126.79,94.83,stop
3204.0,Houston,2025-08-02 18:46:37,21,165.62,78.58,2714
3205.0,SAN FRANCISCO,2025-07-30 13:00:31,59kmh,,79.14,7992
3206.0,Boston,2025-08-01 03:17:49,54kmh,,139.65,4008
3207.0,Chicago,2025-07-30 20:47:51,81,12.76,80.33,9406
3208.0,Dallas,2025-08-22 06:58:31,79,133.86,114.33,8251
3209.0,New York,2025/07/29,64,101.68,132.67,5403
3210.0,Chicago,2025-07-25 21:38:01,83,97.43,62.01,259
3211.0,Phoenix,2025-08-21 05:17:48,37,28.34,114.72,9668
3212.0,Miami,2025-08-08 03:06:54,103,10.54,13.14,dream
3213.0,Boston,2025/07/28,81,101.54,75.88,here
3214.0,SAN FRANCISCO,2025-08-10 12:06:58,82,162.02,99.65,2939
3215.0,Phoenix ,2025/08/24,102,173.07,111.12,7124
3216.0,Houston,2025-08-17 11:50:15,97,33.33,82.26,1852
3217.0,Miami,2025-08-12 08:43:39,118,high,15.78,power
3218.0,New York,2025-08-17 13:13:15,90,128.42,7.95,6148
3219.0,miami,NULL,52,,146.96,379
3220.0,New York,NULL,109,97.71,78.12,5821
3221.0,Seattle,2025-08-15 21:35:31,22,84.82,36.48,4376
3222.0,Chicago,2025-08-20 06:28:43,44,68.88,46.19,123
3223.0,Phoenix,23-08-25,116,64.62,91.09,5043
3224.0,Phoenix,2025-08-18 07:03:39,26,68.04,76.58,9993
3225.0,CHICAGO,12-08-25,100,88.84,16.1,5369
3226.0,Seattle,2025-08-19 13:11:27,81,156.8,114.05,5139
3227.0,Los Angeles,2025-08-12 07:57:14,48kmh,,134.81,3668
3228.0,Seattle,2025-07-26 02:12:59,117,110.86,107.96,4760
3229.0,Houston,2025-07-30 03:24:06,21kmh,21.58,117.95,5273
3230.0,Dallas,2025-08-23 12:47:28,22,48.72,116.32,8373
3231.0,New York,2025-08-17 13:59:53,99,,46.99,6521
3232.0,Houston,2025-08-12 16:32:04,110,164.7,146.45,666
3233.0,Boston,18-08-25,26,,76.55,7943
3234.0,chicago,2025-08-08 18:14:46,21kmh,Moderate,146.27,9411
3235.0,Phoenix,2025-08-13 12:53:21,76,141.31,87.43,4508
3236.0,Miami,NULL,60,86.67,21.69,7585
3237.0,Miami,2025-08-17 19:56:22,33,37.87,48.49,9029
3238.0,Houston,27-07-25,66,93.55,57.67,large
3239.0,SEATTLE,2025-08-14 16:48:08,67,187.61,140.78,622
3240.0,Los Angeles,2025-08-18 14:53:15,58,,26.48,5719
3241.0,San Francisco,NULL,37kmh,71.63,109.65,3502
3242.0,Phoenix,2025-07-31 17:37:06,32,13.02,56.91,1104
3243.0,Los Angeles,2025-08-05 14:04:59,42,164.25,40.49,8583
3244.0,MIAMI,2025-08-23 14:39:20,17,124.1,107.74,1170
3245.0,Los Angeles,2025-08-22 14:13:07,81,66.73,96.65,6285
3246.0,New York,2025/08/15,67,94.47,-12.83,5222
3247.0,Dallas,2025-08-13 00:21:34,120,76.56,110.19,8319
,Boston,2025-08-12 03:27:28,29,79.63,98.61,2787
3249.0,Chicag0,2025-08-08 22:46:15,63,med,31.79,3020
3250.0,Seattle,2025-08-10 11:19:52,74kmh,,24.94,1847
3251.0,LOS ANGELES,2025-08-22 08:58:37,31,198.23,149.02,2657
3252.0,MIAMI,NULL,55kmh,189.86,97.15,6352
3253.0,seattle,2025-08-21 15:17:12,97,32.32,25.94,8173
3254.0,Ph0enix ,2025-08-20 15:38:52,24,50.18,64.92,6852
3255.0,San Francisco,2025/08/06,83,99.77,72.73,4796
3256.0,Miami,18-08-25,67,191.89,70.98,4687
3257.0,Chicago,2025-08-20 03:53:23,113,10.52,142.72,8462
3258.0,New York,2025/08/09,15,151.77,131.56,4395
3259.0,Los Angeles ,2025-08-11 13:38:57,69,193.57,13.26,reality
3260.0,Chicago,28-07-25,68,105.49,101.03,4571
3261.0,seattle,2025-08-09 01:19:55,30,Moderate,102.11,back
3262.0,San Francisco,2025-08-22 16:15:09,32,,130.0,5653
3263.0,seattle,2025-08-08 15:57:00,50,med,104.07,2417
3264.0,L0s Angeles,2025-07-29 22:04:29,88kmh,174.47,-104.44,2994
3265.0,Dallas ,2025-07-28 06:07:09,25,185.16,43.42,2850
3266.0,SEATTLE,2025/08/19,18,164.02,134.81,5841
3267.0,Phoenix,2025-08-16 12:19:41,101kmh,117.89,113.11,6065
3268.0,chicago,2025-08-16 02:58:46,63,21.36,105.21,6221
21.0,Seattle,19-08-25,101,,146.13,5777
3270.0,Phoenix,2025-07-29 05:23:20,106,72.16,144.97,1745
1055.0,boston,NULL,77,76.1,-32.65,7262
3272.0,chicago,2025-07-30 12:13:00,82,,38.68,9627
3273.0,Los Angeles,2025/08/06,85,90.84,24.29,7335
3274.0,New York,31-07-25,30,142.11,148.01,2715
3275.0,Boston,2025-08-12 15:05:12,65,151.66,62.37,1834
3276.0,Phoenix,2025-08-11 10:15:59,86,24.13,53.53,5310
3277.0,Houston,2025-08-08 12:37:59,83,95.94,66.22,135
3278.0,los angeles,2025-08-09 06:29:02,29,13.76,17.99,921
3279.0,seattle,2025-08-06 02:28:24,16,26.21,104.35,1769
3280.0,New York,2025-07-28 01:31:43,39,58.05,28.18,9087
3281.0,Los Angeles,2025-08-19 22:25:45,118kmh,120.38,64.03,6906
3282.0,NEW YORK,2025-08-12 23:24:04,67,14.15,21.05,7316
3283.0,dallas,2025-08-11 09:16:06,18,,-50.46,3025
3284.0,Phoenix,2025/08/14,27,89.81,69.17,5901
3285.0,Dallas,2025-08-14 08:39:13,29,44.86,76.97,4201
3286.0,Boston,2025-08-15 17:00:12,22,46.76,12.65,1175
,Seattle,2025-07-26 13:20:04,11,107.44,33.13,2523
3288.0,LOS ANGELES,2025-07-26 21:39:27,54,134.05,-54.01,8200
3289.0,Houston,2025-08-23 12:36:30,57kmh,124.35,31.61,6391
3290.0,seattle,2025-07-27 13:15:33,56kmh,166.29,136.92,979
3291.0,Dallas,2025-08-01 10:58:15,100,163.69,89.86,3455
3292.0,San Francisco,2025-08-23 22:26:22,117,121.71,92.08,3450
3293.0,miami,14-08-25,69,137.55,107.65,page
3294.0,Chicago,2025-08-07 17:24:03,86kmh,28.19,66.23,5512
3295.0,los angeles,2025-08-16 05:28:13,44,163.66,116.73,5636
3296.0,San Francisco,2025-07-26 15:31:22,28,12.81,132.45,9654
3297.0,New York,2025-08-02 08:03:33,102,59.73,30.45,2054
3298.0,Dallas,2025-08-06 23:52:56,31,20.2,120.05,740
3299.0,Boston,2025-08-18 20:09:36,85,108.09,139.44,9679
3300.0,SAN FRANCISCO,2025-08-11 20:01:39,74,157.7,-15.18,4113
3301.0,NEW YORK,2025-08-08 15:38:19,52,,9.35,3057
3302.0,Seattle,2025-08-23 02:16:45,31,23.3,99.75,5822
3303.0,New York,2025/08/10,13,63.67,113.64,4199
3304.0,Dallas ,2025/07/31,16kmh,165.0,28.04,9651
3305.0,boston,2025-08-23 04:22:29,115,44.32,88.29,5127
3306.0,new york,2025-08-04 12:27:57,21kmh,111.08,126.22,3281
1322.0,Seattle,NULL,58,71.28,63.36,4953
3308.0,New York,2025-08-09 03:11:05,71,168.98,49.57,6749
125.0,Houston,2025-08-19 22:37:32,62,167.92,142.3,648
3310.0,Chicago,2025-08-18 22:43:05,80,174.04,73.96,7231
3311.0,HOUSTON,2025-08-18 22:53:34,101kmh,23.44,21.63,5583
,BOSTON,2025-08-22 04:33:31,34,177.49,-102.26,7288
3313.0,Phoenix,2025-08-06 13:46:03,33,115.31,30.49,5917
3314.0,Dallas,2025-08-08 05:36:45,13,55.41,101.44,9976
3315.0,Dallas,2025-07-27 13:12:44,76,128.12,30.46,6182
3316.0,los angeles,2025-08-23 15:59:13,65,187.47,94.34,guy
3317.0,Seattle,2025/08/01,69,,146.11,9895
,Chicago,2025-07-29 16:15:06,44,80.71,18.5,five thousand
1328.0,New York,2025-08-07 02:23:38,73,129.16,14.75,2279
3320.0,New York,2025-07-29 18:04:39,110,95.24,138.65,3443
1756.0,San Francisco,2025-08-13 23:47:50,48,low,88.35,9068
3322.0,Miami,2025/07/25,52,180.44,121.25,7960
3323.0,Houston ,2025-08-23 00:35:34,25,70.49,34.29,900
3324.0,New York,2025-07-31 21:04:20,81,179.5,41.52,2661
3325.0,New York,2025-08-05 11:16:35,86,83.67,65.79,4099
3326.0,San Francisco,2025-08-20 22:49:44,97,12.06,73.64,2149
1476.0,Seattle,04-08-25,104,111.61,129.71,8864
3328.0,Boston,2025-08-13 18:58:25,88,low,119.82,9652
3329.0,phoenix ,2025-08-19 01:06:12,50,,43.53,2583
3330.0,Phoenix,2025-08-09 09:53:44,71,23.36,120.2,4054
3331.0,new york,2025-08-12 17:12:08,83,106.05,119.27,2006
3332.0,dallas,2025-07-29 06:22:50,49,111.27,41.43,9492
3333.0,New Y0rk,2025-07-28 19:11:04,11,79.99,31.66,1324
3334.0,miami,2025-08-06 00:18:45,68,90.71,66.59,1382
3335.0,dallas,2025-08-14 15:33:56,36,154.05,99.08,8648
3336.0,San Francisco,NULL,66,,119.31,8886
3337.0,Dallas,2025-08-10 04:59:30,88,54.85,107.57,health
3338.0,Chicago,2025-08-22 11:04:24,82,136.84,118.19,1786
3339.0,Chicago,2025/08/07,100,Moderate,97.9,5012
3340.0,phoenix,2025-08-07 06:05:05,27,192.24,120.45,5075
3341.0,Phoenix,2025-08-13 03:56:42,42,109.87,122.82,6572
3342.0,new york ,2025-08-06 08:33:09,114,20.14,31.35,2107
3343.0,Dallas,2025-08-15 23:31:39,74,157.32,94.7,6434
3344.0,Los Angeles,2025-08-14 18:39:57,25,13.4,28.74,733
3345.0,dallas,2025-08-19 07:21:55,93,190.63,135.43,7206
3346.0,Seattle,2025-08-10 04:54:51,28,107.47,127.99,5397
3347.0,Los Angeles,2025-08-08 11:07:52,96kmh,,110.39,2540
3348.0,San Francisco,2025-08-19 15:22:13,75,115.05,19.61,9538
3349.0,Boston ,2025-08-10 04:33:19,74,117.16,122.46,option
3350.0,Seattle,2025-08-23 06:01:54,90,97.69,149.31,8893
3351.0,Miami,2025/08/19,46kmh,,119.5,1108
3352.0,Dallas,2025-08-21 10:27:59,41,,88.62,4393
3353.0,Miami ,2025-08-14 11:38:43,60,16.51,17.12,6603
3354.0,Houston,11-08-25,75,74.28,146.01,9931
3355.0,San Francisco,2025-08-18 07:43:48,99,186.69,99.29,2713
3356.0,Phoenix,2025-08-22 22:45:14,12,52.25,107.9,4988
3357.0,phoenix,2025/08/03,102,95.3,25.53,drive
3358.0,San Francisco,2025/08/23,77,155.3,58.88,1680
3359.0,PHOENIX,2025/08/12,66,182.98,85.11,8490
3360.0,Boston,2025-07-28 23:11:51,99,21.83,70.06,9027
3361.0,new york,2025-08-21 22:19:00,51,95.77,49.26,5833
3362.0,Phoenix,2025-08-19 12:23:23,117,high,83.32,1780
3363.0,Boston,2025-08-09 00:12:41,56,197.02,36.26,1972
1196.0,los angeles,2025-08-06 08:16:12,69,,50.64,118
3365.0,houston,2025-08-12 10:12:55,48,101.44,103.21,five thousand
3366.0,houston,2025-07-30 04:37:25,117kmh,,18.62,7192
3367.0,chicago,2025-07-30 10:06:12,47kmh,192.4,57.66,1324
2022.0,SEATTLE,2025-08-02 06:19:49,56kmh,117.19,33.61,8407
3369.0,Miami,2025-08-07 15:12:26,23,85.3,38.21,4952
3370.0,Phoenix,2025-08-04 13:11:31,102,109.87,34.81,3750
3371.0,San Francisco,15-08-25,56,83.05,73.61,7027
1506.0,H0ust0n ,2025-07-27 15:39:49,89,32.61,137.39,1438
3373.0,Los Angeles,2025-08-12 18:21:17,39,,62.98,2442
3374.0,B0st0n,2025-08-16 08:53:06,107,150.64,11.51,3733
3375.0,san francisc0,2025-08-06 17:25:17,12,132.01,62.67,1375
3376.0,HOUSTON,2025-08-08 09:59:37,23,51.72,147.04,1475
3377.0,Los Angeles,NULL,72,48.41,50.29,1049
3378.0,Seattle,2025-08-19 18:24:35,48,84.11,142.46,1321
3379.0,Dallas,2025-08-06 21:37:18,14,175.87,115.47,9536
3380.0,Dallas,2025-08-24 13:46:39,89,141.62,141.06,7241
3381.0,Dallas,2025-08-14 10:06:46,63,51.76,97.21,8482
3382.0,New York,2025-08-10 09:57:02,55,181.01,53.17,4632
3383.0,SEATTLE,2025-08-10 03:53:31,115kmh,136.64,49.89,9603
3384.0,los angeles,2025-08-11 04:33:13,14,146.6,112.81,8485
3385.0,Los Angeles,2025-08-15 10:46:33,101,164.76,21.08,2571
3386.0,Los Angeles,2025-07-27 18:06:13,44,low,118.54,9024
3387.0,New York,2025-08-15 14:11:54,37,66.38,33.86,6109
3388.0,Houston,2025-08-10 03:15:07,34,59.77,39.6,1465
3389.0,miami,2025-08-14 21:53:47,16,158.49,15.3,1226
3390.0,houston,2025-08-13 19:36:37,15,196.48,76.7,6721
3391.0,San Francisco,2025-08-04 23:57:47,90,148.64,118.26,1307
3392.0,seattle,2025-08-22 09:40:01,104,199.87,18.12,9870
3393.0,Seattle,2025-08-10 16:18:04,18,20.89,38.11,five thousand
3394.0,NEW YORK,23-08-25,65,109.12,132.12,2284
,phoenix,2025-08-17 23:32:37,69,15.97,8.53,9180
3396.0,SEATTLE,2025/08/12,56,,-91.69,1814
3397.0,b0st0n ,2025-08-13 18:19:50,26kmh,69.26,85.54,882
3398.0,New York,2025-08-21 23:14:30,48,186.98,129.66,2857
2228.0,phoenix,2025/07/30,79,69.18,72.33,8561
3400.0,miami,01-08-25,84,Moderate,113.45,579
3401.0,Los Angeles,2025-08-16 09:38:22,57,194.52,76.52,1756
3402.0,Houston ,26-07-25,68,103.78,54.74,9860
3403.0,Phoenix,2025-08-02 10:25:51,98,42.9,14.34,9572
3404.0,miami,2025-08-07 06:10:36,78,71.85,77.49,concern
3405.0,los angeles,2025-07-28 19:02:58,116,75.84,144.9,3982
3406.0,Seattle,2025-08-16 12:58:28,40,159.51,85.21,4604
3407.0,Dallas,30-07-25,37,185.16,-56.55,4101
3408.0,Miami ,2025/08/23,14,163.68,65.71,9109
3409.0,San Francisco,2025-08-17 01:28:36,103,65.92,36.82,6232
3410.0,Chicago,2025-08-16 21:55:11,26,199.78,53.63,3071
3411.0,Houston,2025-08-10 04:27:39,100,28.09,119.39,9695
3412.0,Dallas,2025-08-08 17:38:53,20,145.37,29.9,5068
1321.0,Seattle,2025-08-13 13:14:57,17,105.63,17.01,6373
3414.0,Boston,2025-08-23 21:42:46,60,,-120.36,109
3415.0,Seattle,NULL,44,low,130.94,9385
3416.0,Boston,2025-08-07 02:51:48,44,62.07,98.59,1023
3417.0,New York,2025-08-02 01:10:51,30kmh,164.39,18.05,9765
3418.0,Chicago,2025-08-23 20:11:23,111,48.18,60.78,word
3419.0,Seattle,2025-08-03 04:42:21,18,106.64,102.29,7327
3420.0,Seattle,2025-08-19 23:14:44,15,16.74,117.68,6290
3421.0,chicago,2025-08-14 00:47:48,35,138.36,146.48,9420
3422.0,Miami,2025-07-27 10:51:44,26,,126.05,3530
3423.0,new york,04-08-25,58kmh,193.19,7.36,8581
3424.0,Dallas,2025-08-17 13:18:57,73,61.09,31.01,2075
3425.0,Houston ,20-08-25,65,176.13,137.42,7335
3426.0,Los Angeles,11-08-25,43,50.17,-125.2,1305
3427.0,BOSTON,01-08-25,20,30.69,105.6,five thousand
3428.0,San Francisco,2025-08-02 23:36:15,25,180.59,98.03,8427
3429.0,Chicago,2025-08-07 04:15:42,85,165.9,33.37,489
3430.0,Houston,2025-07-27 10:19:53,89,87.44,139.72,5384
3431.0,miami ,2025-08-07 04:21:50,110,196.13,25.09,8893
3432.0,NEW YORK,NULL,11,101.72,114.13,5033
3433.0,Miami,2025-08-18 15:57:14,117,,32.99,5499
3434.0,Los Angeles,01-08-25,50,109.29,142.03,6100
3435.0,san francisco ,2025-08-17 02:11:05,101,177.28,123.52,1640
3436.0,Chicago,2025-08-06 03:54:22,36,105.94,37.97,5366
3437.0,MIAMI,2025-07-28 14:54:43,69,31.59,79.87,9251
,New York,2025-08-22 14:03:50,36,71.98,113.82,101
3439.0,Chicago,2025-08-06 14:41:40,29,180.87,-38.64,1335
3440.0,Seattle,2025-08-05 14:53:10,90,175.97,131.71,3987
3441.0,Chicago,NULL,118,92.1,113.98,9592
3442.0,San Francisco,2025/08/10,35,,45.43,353
,New York,2025/08/14,53,,24.21,2675
3444.0,Chicago,2025-08-01 07:46:19,77,33.04,83.12,1465
3445.0,san francisco,2025-07-31 08:59:17,55,70.74,60.7,2451
3446.0,boston,2025-08-08 06:49:05,58,197.54,75.57,5168
3447.0,miami,2025-08-08 21:51:23,28,71.36,54.73,5687
3448.0,Phoenix ,2025-08-15 03:44:10,87,137.4,72.33,five thousand
3449.0,Boston,2025-08-03 19:04:44,106,131.32,126.14,8081
342.0,New York,2025-08-20 21:48:58,30kmh,49.07,26.19,7057
3451.0,chicag0,2025-08-09 09:10:13,107kmh,27.75,79.02,8456
3452.0,los angeles,2025-08-11 09:44:37,54,158.73,97.03,9231
3453.0,los angeles,2025-07-27 18:15:03,52,105.6,54.55,2686
3454.0,Dallas ,2025-07-25 20:10:12,88,136.09,142.58,3767
3455.0,dallas,2025-08-04 05:52:49,95,Moderate,146.02,3290
,Seattle,2025-08-19 14:54:49,93kmh,70.71,134.5,8177
3457.0,Seattle,2025-08-01 11:23:56,108,34.06,-21.11,3002
3458.0,Miami,2025-08-03 20:49:15,44,13.51,59.74,1116
3459.0,Los Angeles,2025-08-14 22:12:29,32,176.96,38.06,9927
3460.0,LOS ANGELES,2025-08-09 21:41:14,73,165.6,44.66,7911
3461.0,houston,2025-08-22 00:58:04,42,14.82,82.06,8685
3462.0,Houston,2025-08-22 10:16:59,83,11.85,-9.01,7802
3463.0,Houston,2025-08-04 08:47:36,92kmh,97.35,79.95,4480
3464.0,New York,2025-08-16 22:34:20,63kmh,22.69,53.8,2562
3465.0,Boston,13-08-25,20,75.97,111.69,9629
3466.0,Los Angeles,2025-08-08 08:46:02,26,,62.03,633
3467.0,san francisco,2025-07-28 05:50:00,59,140.78,140.02,1391
3468.0,Seattle ,2025-08-17 14:07:32,48,159.3,18.37,652
3469.0,Miami ,2025-08-01 08:27:45,14,159.71,61.08,3479
3470.0,Seattle,2025-07-29 17:11:49,96,186.55,45.29,7041
3471.0,Houston,2025-08-14 04:57:36,10kmh,176.16,108.72,1652
3472.0,Boston,2025/08/14,110kmh,134.74,85.35,3141
3473.0,New Y0rk,2025-08-20 09:43:48,120,,18.55,4743
3474.0,LOS ANGELES,2025-08-09 05:28:42,77,46.71,121.1,4747
3475.0,HOUSTON,2025/08/16,115,147.21,62.55,9788
3476.0,Dallas,2025-08-07 13:36:49,112,127.99,120.76,1240
3477.0,Houston,2025-08-23 20:24:01,39,,26.18,2860
3478.0,Dallas,2025-08-05 16:52:12,39,68.65,131.25,3220
3479.0,Miami,2025-08-03 09:51:50,78,46.06,81.63,8944
3480.0,Phoenix,2025-08-06 20:14:07,93,140.63,127.29,9656
3481.0,Houston,2025-08-19 01:20:56,44,92.78,115.44,6135
3482.0,los angeles,2025-08-17 02:04:04,33,184.89,119.14,five thousand
3483.0,phoenix,2025-07-30 21:45:59,63,113.97,34.34,9677
3484.0,Miami,2025-08-23 16:30:17,17,23.46,134.3,2020
3485.0,New York,2025-07-28 08:04:08,19,108.66,36.82,1772
3486.0,Miami,2025-07-29 00:05:42,109,49.52,10.89,9127
3487.0,San Francisco,2025-08-20 14:34:21,70kmh,108.87,61.45,5957
3488.0,New York,2025/08/07,34,199.78,37.38,7665
3489.0,San Francisco,2025-08-17 07:56:20,28,,54.29,3986
3490.0,Chicago,2025-08-21 19:55:57,35kmh,105.84,100.63,6540
3491.0,Miami,2025-08-14 21:45:36,90,50.12,-54.58,2634
3492.0,Phoenix,2025-08-03 04:17:45,78,68.61,118.2,3071
1193.0,phoenix,2025-08-13 12:48:36,12,157.61,27.89,3872
3494.0,Houston,2025-08-13 08:38:15,37,51.68,91.37,529
3495.0,LOS ANGELES,2025-08-18 01:07:23,75,33.09,63.92,172
3496.0,Dallas,2025-08-09 18:48:01,76kmh,167.73,46.93,2534
3497.0,Chicago,2025/08/19,77,166.42,113.91,637
3498.0,B0st0n,2025-08-15 04:37:42,18,137.64,28.74,station
3499.0,H0ust0n,2025-07-29 06:16:32,86,161.17,21.26,2196
2415.0,seattle,2025-08-15 01:39:54,56,,17.05,3746
3501.0,L0s Angeles,2025-08-04 11:43:39,32kmh,120.53,96.88,3428
1319.0,Ph0enix,2025-08-17 07:07:12,56,78.26,135.53,five thousand
3503.0,San Francisco,2025-07-30 00:20:05,22,195.21,10.37,five thousand
3504.0,Phoenix,2025-08-14 21:03:55,83,121.51,119.79,8567
3505.0,Los Angeles,2025-08-17 14:36:56,75,,121.62,3154
3506.0,Houston,2025-08-02 02:44:24,18,38.24,58.3,success
2429.0,Boston,2025-08-21 07:17:19,29,125.56,110.19,6202
3508.0,San Francisco,2025-08-17 15:33:09,12,62.18,109.39,6252
3509.0,Miami,2025-08-04 20:44:42,64,,39.07,7330
3510.0,Miami,2025-08-10 04:21:25,119,120.29,16.99,1551
3511.0,Seattle,2025/08/07,97,39.4,7.87,five thousand
3512.0,Seattle,2025-07-28 04:47:21,73,25.71,86.94,1088
3513.0,los angeles,2025-08-04 21:47:50,14,,69.78,7877
3514.0,seattle,2025/08/16,50,58.03,69.2,5702
3515.0,Boston,2025-08-19 11:49:16,34,109.4,7.63,2688
3516.0,New York,2025-08-06 02:48:57,95,93.94,11.09,9132
,Chicago,2025-08-20 00:32:52,68,22.51,100.65,8997
3518.0,Houston,2025-08-23 13:23:50,101,19.56,85.04,9170
3519.0,Phoenix,2025-07-30 13:40:17,112kmh,63.98,135.12,8820
3520.0,Dallas,2025-07-29 05:37:14,17,53.73,133.31,1637
3521.0,San Francisco,2025-08-13 21:09:59,36,36.46,38.14,8229
3522.0,Los Angeles,2025-08-24 12:29:13,106,92.98,85.77,6076
3523.0,Chicag0,2025-08-01 06:44:01,77kmh,low,11.92,1909
3524.0,Dallas,2025-08-11 08:15:39,12,158.91,137.76,6061
3525.0,Seattle,2025-07-27 12:09:09,60,194.18,124.38,6257
3526.0,Los Angeles,2025-08-07 12:08:43,117,114.64,21.02,7500
3527.0,Chicago,2025-08-18 05:26:21,119,177.64,112.89,3186
3528.0,New Y0rk,2025/08/13,23,136.84,107.3,9386
3529.0,Houston,15-08-25,39,55.05,58.9,7679
809.0,Phoenix,2025-08-11 12:20:29,90,45.19,79.35,2050
2320.0,Chicago,2025-08-21 19:37:10,19,131.42,54.65,413
3532.0,San Francisco,2025-07-31 22:10:03,83,34.62,145.03,street
3533.0,Chicago,2025/07/26,47,117.78,87.28,1745
3534.0,Miami,2025-08-03 01:23:37,77,153.26,28.91,5716
3535.0,new york,2025-08-10 19:56:14,78,15.9,35.21,1008
3536.0,San Francisc0,2025-08-09 21:15:04,52,61.25,79.5,6304
3537.0,Houston,24-08-25,100,77.42,34.5,710
3538.0,Seattle,2025-08-20 21:22:09,63,,135.07,8270
3539.0,New York,2025-08-21 22:06:51,91,153.08,81.08,6997
3540.0,New York,2025-08-10 13:53:18,46,68.67,124.27,930
3541.0,Ph0enix,NULL,15,142.59,94.08,6133
3542.0,Los Angeles,26-07-25,81,74.52,24.61,2092
3543.0,Houston,2025-08-01 15:28:18,48,87.26,113.36,7008
3544.0,PHOENIX,2025-08-17 13:47:05,67,104.85,88.31,300
3545.0,Los Angeles,2025-08-19 01:37:10,31,38.97,77.12,1856
3546.0,Phoenix,2025-08-14 13:08:47,17,198.53,82.65,five thousand
3547.0,SAN FRANCISCO,2025-08-19 00:33:35,80,196.68,86.81,3570
3548.0,San Francisco,23-08-25,86,161.44,55.54,6909
3549.0,Boston,13-08-25,37,161.93,82.82,3986
3550.0,Seattle ,15-08-25,69,66.05,109.6,five thousand
3551.0,Los Angeles,2025-08-14 03:31:09,28,172.56,-120.55,2767
3552.0,NEW YORK,2025-08-02 18:06:31,11,44.88,140.62,2207
3553.0,phoenix,2025/08/11,66,134.86,128.16,environmental
3554.0,Miami,2025-07-31 13:22:59,43,79.17,142.86,1323
828.0,Miami,2025-08-07 07:40:23,74,199.44,51.31,5319
3556.0,miami,2025/08/15,102,112.17,-50.9,7877
3557.0,Miami,2025-08-19 13:30:18,90,132.71,19.57,9966
3558.0,Houston,23-08-25,34,22.93,17.33,5542
3559.0,Dallas,2025-07-26 23:46:02,92,25.9,144.68,4630
3560.0,Dallas,2025-08-21 23:32:54,71,,76.51,2896
1630.0,Houston,2025-08-13 10:47:24,98,98.09,52.73,7600
3562.0,dallas,2025/08/20,63,83.56,28.75,6147
3563.0,New Y0rk,2025-08-09 11:21:11,120,134.16,101.57,7106
3564.0,Los Angeles,2025-08-18 19:18:52,38,184.14,34.02,five thousand
3565.0,Chicago,2025-08-23 04:30:41,68,151.77,144.28,television
3566.0,Los Angeles,2025-08-09 22:13:12,14,124.44,126.18,3888
3567.0,los angeles,2025-08-16 04:22:33,76,11.83,60.57,8854
3568.0,Miami,07-08-25,78,191.39,127.77,2687
3569.0,los angeles,2025-08-03 17:14:05,35,178.51,15.74,1543
3570.0,Dallas,2025-08-10 12:47:52,36,189.54,101.5,8279
3571.0,Boston,2025-08-12 01:46:39,52,,96.79,9773
3572.0,San Francisco,2025-08-06 02:42:13,113,high,87.12,7402
3573.0,CHICAGO,14-08-25,69,167.44,129.13,7506
3574.0,phoenix,2025-07-27 05:53:49,56,20.21,117.04,420
3575.0,los angeles,2025/08/11,50,156.97,8.03,3721
3576.0,San Francisco,2025-07-27 17:37:24,53kmh,20.38,35.99,1041
3577.0,Chicago,2025-07-29 02:43:24,69,31.75,23.85,affect
3578.0,dallas,2025-08-20 19:34:36,37,56.98,67.76,five thousand
3579.0,Dallas,2025-08-02 00:11:10,77,174.36,54.68,1053
3580.0,San Francisco,2025-08-05 22:22:29,96,97.18,30.17,5919
